ZboûÌ;Model;Kr·t.text zboûÌ;Stav skladu;PoËet SVM;»·stka;Blokov·no;V kontrole jakosti;KÛd GTIN
1094787;CONC44291671;Filtr v˝stupnÌ VP801x;6;0,000;39,00;0,000;0,000;8594049739332
1094786;CONC44291323;HEPA filtr VP914x VP813x;5;0,000;199,00;0,000;0,000;8594049735303
1081647;CB100;HUBICE CB100;2;0,000;699,00;0,000;0,000;3023372020183
1072050;BRAAVA4408919;Braava - »istÌcÌ podloûka Pro-Cle;1;0,000;999,00;0,000;0,000;5060155408828
1081622;BISSELL1144E;p¯Ìpravek na mytÌ tvrd˝ch podlah;2;0,000;269,00;0,000;0,000;11120188172
1081621;BISSELL1137E;p¯Ìpravek na p¯edËiötÏnÌ odoln˝c;2;0,000;299,00;0,000;0,000;11120186529
1081620;BISSELL1089E;p¯Ìpravek na ËiötÏnÌ koberc˘;3;0,000;599,00;0,000;0,000;11120183375
1081619;BISSELL1087E;p¯Ìpravek na ËiötÏnÌ koberc˘;1;0,000;549,00;0,000;0,000;11120183047
1081643;AC23;AC23, hubica na n·bytok;2;0,000;149,00;0,000;0,000;3211102002589
1081642;AC21;HUBICE NA NABYTEK-MALA;2;0,000;149,00;0,000;0,000;3211102002626
1081641;AC01;KOMBINOVANA HUBICE AC0;1;0,000;169,00;0,000;0,000;3023372000475
1008243;OZ1410;OZ 1410, odûmolkovaË;6;0,000;299,00;0,000;0,000;8594049733576
1008242;OZ1405;OZ 1405, odûmolkovaË;54;1;199,00;0,000;0,000;8594049733569
1082407;VILEDA118539;ûehl.prkno Viva Express Premium+;2;0,000;2199,00;0,000;0,000;4023103118539
1077612;JATA848S;JATA 848S, ûehliaca deska so schodmi;2;0,000;1590,00;0,000;0,000;8436017653335
1112679;72643;éehlicÌ prkno AirSteam E;1;0,000;2199,00;0,000;0,000;4006501726438
1109797;JURA IMPRESSA C60;JURA IMPRESSA C60 (CZ ), plnoautomaticke;0,000;0,000;18999,00;0,000;0,000;0000859150222
1109796;JURA ENA MICRO 9;JURA ENA Micro 9 Aroma+ (CZ ), plnoautom;0,000;0,000;23990,00;0,000;0,000;0000859136912
1069513;IMPRESSAF55;IMPRESSA F55 Classic Aroma+, plnoau;1;1;22999,00;0,000;0,000;7610917150052
1077042;IMPRESSAC60;IMPRESSA C60, plnoautomaticke espre;3;1;18999,00;0,000;0,000;7610917150229
1104671;HD8927/09;Saeco automatickÈ espresso;0,000;0,000;24999,00;0,000;0,000;8710103732990
1098374;HD8914/09;HD8914/09, Plnoautomaticke espress;3;1;16999,00;0,000;0,000;8710103725176
1108233;HD8904/01;Saeco HD8904/01 INTELIA DELUXE Automatic;2;1;13999,00;0,000;0,000;8710103743132
1109214;HD885801;Automatick˝ espresovaË;0,000;0,000;29999,00;0,000;0,000;8710103726531
1098376;HD884709;HD8847/09 PlnoautomatickÈ espresso;2;0,000;14279,00;0,000;0,000;8710103724421
1098379;HD883109;HD8831/09 PlnoautomatickÈ espresso;2;1;11799,00;0,000;0,000;8710103732891
1088129;ETAM29660SB;ETAM29660 plnoaut. k·vovar Autentica;3;1;24999,00;0,000;0,000;8004399326811
1008309;ESAM4500;ESAM4500 AutomatickÈ espresso;6;1;17999,00;0,000;0,000;8004399322677
1008306;ESAM4200S;ESAM4200S plnÏ automatickÈ espresso;2;1;9999,00;0,000;0,000;8004399324640
1056718;ENAMICRO9;ENAMICRO9 Espresso;2;1;23999,00;0,000;0,000;7610917136919
1107283;ECAM650.75MS;DELONGHI ECAM 650.75 MS, Plnoautomaticke;1;1;45990,00;0,000;0,000;8004399331013
1073422;ECAM45760;ECAM45760 plnoautomatick˝ k·vovar Eletta;1;0,000;23999,00;0,000;0,000;8004399327849
1036132;ECAM26455M;automatickÈ espresso - Item is;0,000;0,000;11999,00;0,000;1,000;8004399325098
1056713;ECAM26455GRB;Prima Donna Celokovov˝ k·vovar;0,000;0,000;16135,00;0,000;1,000;8004399326866
1069929;ECAM25462B;ECAM 25.462.B, plnoautomaticke;0,000;0,000;17279,00;0,000;0,000;8004399327528
1028390;ECAM23210W;ECAM23210W DeLonghi-espresso Intensa;0,000;0,000;12999,00;0,000;0,000;8004399324398
1087269;ECAM22113B;ECAM 22.113B, plnoautomaticke e;0,000;0,000;9329,00;0,000;1,000;8004399328303
1086710;EA829810;EA829810, PlnoautomatickÈ espreso;2;1;15999,00;0,000;0,000;10942218371
1100516;EA816031;EA816031 plnoautomatickÈ espresso;1;1;15999,00;0,000;0,000;10942218647
1086707;EA810570;EA810570, PlnoautomatickÈ espreso;5;1;9999,00;0,000;0,000;10942218494
1092159;CM6310W;CM 6310 A LOWE, espresso;1;0,000;36999,00;0,000;0,000;4002515532409
1092161;CM6310GR;CM 6310 A GRGR, espresso;1;0,000;36999,00;0,000;0,000;4002515532393
1092160;CM6310BK;CM 6310 A OBSW, espresso;1;0,000;36999,00;0,000;0,000;4002515524916
1096900;XN3020;XN3020 Nespresso Pixie Clips;3;0,000;3999,00;0,000;0,000;10942218845
1095097;XN3006;XN3006 Nespresso Pixie Electric Red;3;0,000;3999,00;0,000;0,000;10942209874
1096786;XN3005;XN3005 Nespresso Pixie Electric Titan;2;1;3999,00;0,000;0,000;10942209836
1096785;XN2601;XN2601 Nespresso U&Milk;5;1;5389,00;0,000;0,000;10942215639
1095098;XN250A;XN250A Nespresso U Earth;3;0,000;3790,00;0,000;0,000;10942214007
1097748;XN2501;XN2501 Nesprsso U White;2;1;3790,00;0,000;0,000;10942213987
1097758;XN1005;NESPRESSO XN100510 Inissia red;1;0,000;2790,00;0,000;0,000;10942216476
1095095;XN1001;XN1001 Nespresso Inissia;0,000;1;2790,00;0,000;0,000;10942216223
1087472;TAS3205;TAS3205 SUNY Tassimo, kaps. kavova;2;0,000;1599,00;0,000;0,000;4242002773186
1087471;TAS3203;TAS3203 SUNY Tassimo, kaps. kavova;3;0,000;1489,00;0,000;0,000;4242002773155
1087470;TAS3202;TAS3202 SUNY Tassimo, kaps. kavova;3;0,000;1469,00;0,000;0,000;4242002772967
1092326;TAS1253;TAS1253 VIVY, cerveny kavo;2;1;1299,00;0,000;0,000;4242002830216
1092325;TAS1252;TAS1252 VIVY, cierny kavov;7;1;1299,00;0,000;0,000;4242002830063
1105876;KP350B31;Dolce Gusto k·vovar Drop St¯Ìbrn·;7;1;3999,00;0,000;0,000;0010942219095
1105874;KP350531;Dolce Gusto k·vovar Drop »erven˝;2;0,000;3999,00;0,000;0,000;0010942219071
1105875;KP350131;Dolce Gusto k·vovar Drop BÌl·;2;0,000;3999,00;0,000;0,000;0010942219088
1052889;KP2208;KP 2208 Nescafe Dolce Gusto Melody;2;0,000;1799,00;0,000;0,000;10942213581
1052888;KP2205;KP2205 Dolce Gusto MELODY 3;2;1;1799,00;0,000;0,000;10942213574
1100346;KP161M;KP161M Nescafe Dolce Gusto Genio;6;1;2999,00;0,000;0,000;10942218913
1086709;KP160531;KP160531 GENIO 2, KapsulovÈ espres;2;0,000;2699,00;0,000;0,000;10942215585
1066750;KP1205;KP 1205 Nescafe Dolce Gusto MiniMe;3;0,000;1899,00;0,000;0,000;10942215493
1066751;KP1201;KP 1201 Nescafe Dolce Gusto MiniMe;0,000;0,000;1899,00;0,000;0,000;10942215448
1086712;KP1108;KP1108 DOLCE GUSTO Oblo;0,000;0,000;1799,00;0,000;0,000;10942217466
1086714;KP1105;KP110531 DOLCE GUSTO Oblo;4;0,000;1799,00;0,000;0,000;10942217459
1086711;KP1101;KP1101 DOLCE GUSTO Oblo;3;1;1799,00;0,000;0,000;10942217442
1076205;KP100B;KP 100B31 Nescafe Dolce Gusto PICC;8;0,000;1499,00;0,000;0,000;10942217770
1032737;KP1006;KP1006 Nescafe Dolce Gusto PICCOLO;4;2;1649,00;0,000;0,000;10942216490
1054675;KP1000;KP 1000 Nesafe Dolce Gusto PICOLO;4;0,000;1649,00;0,000;0,000;10942218289
1107083;EN97.W;NESPRESSO  KapslovÈ espresso;0,000;0,000;2490,00;0,000;0,000;8004399326309
1095087;EN80CW;Nespresso k·vovar EN 80.CW;2;1;2790,00;0,000;1,000;8004399327931
1095086;EN80B;Nespresso k·vovar EN 80.B;1;0,000;2790,00;0,000;0,000;8004399327924
1099246;EN750MB;EN750MB Nespresso kapslov˝ k·vovar;0,000;0,000;12990,00;0,000;0,000;8004399327900
1099577;EN550W;EN550W Nespresso kapslov˝ k·vovar;2;0,000;6999,00;0,000;0,000;8004399328785
1103858;EN550S;NESPRESSO EN 550 S Lattissima Touch;1;0,000;8990,00;0,000;0,000;8004399329157
1099578;EN550R;EN550R Nespresso kapslov˝ k·vovar;2;0,000;6989,00;0,000;0,000;8004399328792
1099576;EN550B;EN550B Nespresso kapslov˝ k·vovar;2;0,000;7990,00;0,000;0,000;8004399328778
1095088;EN266CWAE;EN266CWAE Espresso Citiz & Milk;1;0,000;6490,00;0,000;0,000;8004399326446
1099253;EN266BAE;EN266BAE Nespresso Citiz & Milk;2;0,000;6490,00;0,000;0,000;8004399326415
1095092;EN210BAE;EN210BAE Nespresso k·vovar U&Milk;1;1;4990,00;0,000;0,000;8004399327610
1099258;EN166CW;EN166CW Nespresso kapslov˝ k·vovar Citiz;0,000;0,000;4690,00;0,000;0,000;8004399326385
1095093;EN166B;EN166B Nespresso kapslov˝ k·vovar;2;1;4690,00;0,000;0,000;8004399326354
1099575;EN126;EN126 Nespresso kapslov˝ k·vovar Pixie;1;1;3990,00;0,000;0,000;8004399328822
1095091;EN125S;EN125S Nespresso kapslov˝ k·vovar;4;0,000;3990,00;0,000;0,000;8004399324268
1095090;EN110O;EN110O Nespresso kapslov˝ k·vovar;1;1;3790,00;0,000;0,000;8004399326484
1095089;EN110B;EN110B Nespresso kapslov˝ k·vovar;0,000;0,000;3790,00;0,000;0,000;8004399326477
1056084;CAFISSIMOCOMR;Cafissimo Compact Hot Red;0,000;0,000;3199,00;0,000;1,000;4043002809970
1009554;ZCM2150X;ESPRESSO ZCM2150X;3;1;4099,00;0,000;0,000;5900215010885
1085309;HD8425/19;HD8425/19 POEMIA, p·kovÈ espresso;3;1;3699,00;0,000;0,000;8710103670612
1085310;HD8423/19;HD8423/19 POEMIA, p·kovÈ espresso;2;0,000;2699,00;0,000;0,000;8710103670599
1092614;ES8013;ES 8013, p·kovÈ espresso;1;0,000;19949,00;0,000;0,000;8590669144778
1057426;ES8012;ES8012 P·kovÈ espresso;3;1;12199,00;0,000;0,000;8590669086870
1077832;ES8010;ES8010 semi profi espresso 15 bar;2;1;8990,00;0,000;0,000;8590669072224
1096550;ECO311BK;ECO 311.BK, p·kovÈ espresso;0,000;0,000;3599,00;0,000;0,000;8004399326743
1096509;ECI341W;ECI 341.W Distinta, P·kovÈ espr;3;1;5990,00;0,000;0,000;8004399328853
1096506;ECI341CP;ECI 341.CP Distinta, P·kovÈ esp;3;1;4989,00;0,000;0,000;8004399328884
1096507;ECI341BZ;ECI 341.BZ Distinta, P·kovÈ esp;4;1;5990,00;0,000;0,000;8004399328877
1096508;ECI341BK;ECI 341.BK Distinta, P·kovÈ esp;3;1;5990,00;0,000;1,000;8004399328860
1035812;EC820B;EC820B p·kov˝ k·vovar;1;1;4499,00;0,000;0,000;8004399325340
1068044;EC680R;p·kov˝ k·vovar;1;1;5999,00;0,000;0,000;8004399328068
1068043;EC680M;p·kov˝ k·vovar;1;0,000;5999,00;0,000;0,000;8004399327603
1068045;EC680BK;p·kov˝ k·vovar;2;1;4999,00;0,000;0,000;8004399328075
1102491;EC153;DELONGHI EC153, Espresso p·kov˝ k·vovar;1;1;2999,00;0,000;0,000;8004399327320
1078078;RH1862656;k·vovar Jewels Red;0,000;0,000;1999,00;0,000;0,000;4008496760664
1096541;ICMI211W;ICMI211W k·vovar Distinta;2;1;2990,00;0,000;0,000;8004399328907
1096538;ICMI211CP;ICMI211CP k·vovar Distinta;1;1;2990,00;0,000;0,000;8004399328921
1096539;ICMI211BZ;ICMI211BZ k·vovar Distinta;3;1;2990,00;0,000;0,000;8004399328914
1096540;ICMI211BK;ICMI211BK k·vovar Distinta;2;1;2990,00;0,000;0,000;8004399328891
1098430;HD747020;HD7470/20 p¯ekap·vacÌ k·vovar;3;1;1449,00;0,000;0,000;8710103691181
1104676;HD7435/20;Saeco k·vovar se sklenÏnou konvicÌ;2;0,000;999,00;0,000;0,000;8710103731610
1100610;EKF7900;Elektrolux k·vovar;0,000;0,000;3399,00;0,000;0,000;7332543331482
1096712;EC201CDB;EC201CD.B, p·kovÈ espresso;3;0,000;3999,00;0,000;0,000;8004399328723
1102246;CM360812;p¯ekap·vaË CM360812;3;1;999,00;0,000;0,000;3045386369652
1095601;MONINCOCTAIL;D·rkovÈ balenÌ sirup˘ MONIN 4*0,25L-kokt;4;0,000;157,00;0,000;0,000;8594060370026
1107280;YUNNAN ESPRESSO;NESCAFE Yunnan Espresso , Kapsle;8;0,000;149,00;0,000;0,000;7613035231566
1054416;TAS966817;Twinings 44,8g LesnÌ plody;2;0,000;129,00;2,000;0,000;7622300719418
1084621;TAS914234;Jacobs Cafe Au Lait 184g;3;0,000;129,00;1,000;0,000;7622210151124
1040714;TAS684724;Tassimo CafÈ Crema 112 g;14;0,000;129,00;17,000;0,000;7622210312440
1075601;TAS681459;Oreo 332g;4;0,000;139,00;0,000;0,000;7622210276889
1075602;TAS679479;CN CafÈ Long DÈlicat 110,4g;2;0,000;139,00;3,000;0,000;7622210011114
1082358;TAS661652;Jacobs Professional zrno 1000g;3;0,000;289,00;0,000;0,000;8590160441734
1075603;TAS630522;CN CafÈ Long Intense 128g;6;0,000;139,00;2,000;0,000;7622300293130
1093457;TAS343465;Morning CafÈ 124,8g;3;0,000;99,00;0,000;0,000;7622210368423
1040720;TAS0919346;Jacobs Latte Macch. Caramel 475,;5;0,000;139,00;0,000;0,000;7622210468758
1040718;TAS0919344;Jacobs Cappuccino 260 g;6;0,000;129,00;21,000;0,000;7622210013378
1040717;TAS0919343;Jacobs Espresso 118,4 g;5;0,000;129,00;15,000;0,000;7622210013354
1082375;TAS0752976;Carte Noire zrno 250 g;3;0,000;149,00;0,000;0,000;7622300309350
1082374;TAS0752974;Carte Noire espresso 250 g;3;0,000;149,00;0,000;0,000;7622300289874
1082373;TAS0752970;Carte Noire classic 250 g;3;0,000;149,00;0,000;0,000;7622300289805
1071566;TAS0660849;Tassimo Milka 240g;1;0,000;129,00;17,000;0,000;7622210285027
1064408;TAS0655266;Jacobs Espresso Macchiato 236g;7;0,000;129,00;0,000;0,000;7622210152541
1048686;TAS0627087;CaffÈ Crema XL-k·va s jemnou chutÌ,velk·;2;0,000;129,00;0,000;0,000;7622210038012
1048689;TAS0627031;LattÈ Machiato-snÌûen˝ obsah cukru o 30%;0,000;0,000;139,00;5,000;0,000;7622210439550
1085312;RI919931;RI9199/31 Miscela Gold 1000g, zrnk. k·va;0,000;0,000;699,00;0,000;0,000;8710103680109
1085315;RI9199/33;RI9199/33 Miscela Gold 500g, zrnk. k·va;0,000;0,000;389,00;0,000;0,000;8710103680116
1090584;OMEGAPREMIUMZR;SIGNATURA OMEGA Premium, zrnkova kava 10;3;0,000;729,00;0,000;0,000;8588004484306
1107278;NESCLATTESKIN;NESCAFE Latte Machiatto Skinny, Kapsle;12;0,000;129,00;0,000;0,000;7613032799823
1107279;NESCDECAF;NESCAFE Espresso Decaffinato, Kapsle;10;0,000;109,00;0,000;0,000;7613035260658
1082327;LAVTOPCLASS;Top Class zrnkov·, 1000 g;3;0,000;499,00;0,000;0,000;8000070020108
1059905;LAVQUALROS;Qualita Rossa zrnkov·, 1000 g;2;0,000;369,00;0,000;0,000;8000070035898
1082326;LAVQUALORO;Quality Oro zrnkov·, 1000 g;16;0,000;549,00;0,000;0,000;8000070020559
1082325;LAVPIENAROMA;Pienaroma zrnkov·, 1000 g;4;0,000;549,00;0,000;0,000;8000070023017
1082324;LAVAZZAGRAND;Grand'Espresso zrnkov·, 1000g;1;0,000;499,00;0,000;0,000;8000070021341
1106293;KIMBOPRESTIGE;Packcoffee Kimbo DL Prestige 1kg;15;0,000;799,00;0,000;0,000;8002200140632
1038780;KIMBOCLASSPOD;KIMBO CLASSIC PODS-18;2;0,000;149,00;0,000;0,000;8002200146702
1033525;KIMBOCLASSIC;Classic (mix robusta + arabica) 1 kg;18;0,000;449,00;0,000;0,000;8002200140458
1038779;KIMBOARABIPOD;Kimbo Arabica pods 18 pcs;2;0,000;169,00;0,000;0,000;8002200146719
1033524;KIMBOARABICA;100% Arabica 1 kg;14;0,000;599,00;0,000;0,000;8002200140465
1070012;ILLY250WHOLE;Illy zrnkov· k·va 250 g;10;0,000;229,00;0,000;0,000;8003753900520
1070014;ILLY250GROUND;Illy mlet· k·va 250 g;10;0,000;209,00;0,000;0,000;8003753900438
1090586;GURMANKAZR;GURM¡NKA zrnkov· 250g, kava;3;0,000;249,00;0,000;0,000;8588004484207
1090585;GURMANKAZL;GURM¡NKA mlet· 250g, kava;3;0,000;249,00;0,000;0,000;8588004484191
1110370;DGCARAMELWHITE;NESCAFE Espresso Caramel White Mix Box;6;0,000;129,00;0,000;0,000;8593893752832
1110369;DGCARAMELMIX;NESCAFE Espresso Caramel Black Mix Box;6;0,000;129,00;0,000;0,000;8593893752818
1009385;DG5219918;NESCAFE Chococino, kapsulova k·va;24;0,000;129,00;0,000;0,000;7613031252671
1009377;DG5219849;Dolce Gusto Cappuccino;76;0,000;129,00;0,000;0,000;5011546498492
1009384;DG5219842;Dolce Gusto Caffe Lungo;25;0,000;129,00;0,000;0,000;5011546498423
1009380;DG5219839;Dolce Gusto Espresso;48;0,000;129,00;0,000;0,000;5011546498393
1009383;DG5219838;NESCAFE Latte Macchiato, kapsulov· k·va;54;0,000;129,00;0,000;0,000;5011546498386
1085164;DG12245547;Dolce Gusto Ardenza;34;0,000;129,00;0,000;0,000;7613034704436
1113150;DG12226788;Cortado Espresso Macchiato 30ks kapsle;3;0,000;229,00;0,000;0,000;7613034374264
1113149;DG12226368;CafÈ Au Lait 30ks kapsle;2;0,000;229,00;0,000;0,000;7613034365774
1113151;DG12225300;Expresso 30ks kapsle;3;0,000;229,00;0,000;0,000;7613034389398
1065134;DG12225287;Dolce Gusto Espresso Caramel;46;0,000;129,00;0,000;0,000;7613034346735
1058535;DG12213115;Nescafe Dolce Gusto Marrakesh Style Tea,;21;0,000;129,00;0,000;0,000;7613034165497
1065135;DG12212467;Dolce Gusto Choco Caramel;12;0,000;129,00;0,000;0,000;7613034155313
1058536;DG12173479;Dolce Gusto Caffe Lungo Intenso;23;0,000;129,00;0,000;0,000;7613033590146
1030462;DG12148063;Dolce Gusto Cafe Au Lait;47;0,000;129,00;0,000;0,000;7613033174704
1036803;DG12142998;Dolce Gusto Espresso Buondi;42;0,000;129,00;0,000;0,000;7613033112942
1032034;DG12142995;DG Nesquik, kapslov· Ëokol·da;40;0,000;129,00;0,000;0,000;7613033160141
1036802;DG12141754;Dolce Gusto Espresso Barista;11;0,000;129,00;0,000;0,000;7613033091414
1040724;DG12136917;Dolce Gusto Caramel Latte;12;0,000;129,00;0,000;0,000;7613033024160
1065136;DG12130912;DG Tea Latte, kapsulovy caj s mliek;21;0,000;129,00;0,000;0,000;7613032937690
1040723;DG12130879;Dolce Gusto Chai Tea Latte;15;0,000;129,00;0,000;0,000;7613032937447
1036804;DG12128828;Dolce Gusto Caffe Grande Intenso;6;0,000;129,00;0,000;0,000;7613032913250
1034181;DG12125501;Dolce Gusto Latte Vanilla;6;0,000;129,00;0,000;0,000;7613032870638
1028565;DG12122140;Dolce Gusto Cortado;6;0,000;129,00;0,000;0,000;7613032827014
1009382;DG12122102;Dolce Gusto Espresso Decaffeinat;55;0,000;129,00;0,000;0,000;7613031525546
1076349;DG12120398;Dolce Gusto Cappuccino Skinny;30;0,000;129,00;0,000;0,000;7613032802035
1022557;DG12120282;Dolce Gusto Latte Macchiato nesl;17;0,000;129,00;0,000;0,000;7613031615704
1022564;DG12120147;Dolce Gusto Mocha;31;0,000;129,00;0,000;0,000;7613032349523
1022563;DG12120090;NESCAFE Grande, kapsulova kava;26;0,000;129,00;0,000;0,000;7613032584573
1051517;DG12115461;Dolce Gusto Americano;15;0,000;129,00;0,000;0,000;7613032743352
1082285;DG12089916;Dolce Gusto Espresso Ristretto;49;0,000;129,00;0,000;0,000;7613032341640
1009381;DG12045793;Dolce Gusto Espresso Intenso;26;0,000;129,00;0,000;0,000;7613031526406
1113148;DCG12301693;N'Yumba Lungo kapsle;6;0,000;149,00;0,000;0,000;7613035527874
1082270;DALLESPORO;Espresso d'Oro zrnkov·,1000 g;4;0,000;419,00;0,000;0,000;4008167154679
1082269;DALLESPMON;Espresso Monaco zrnkov·,1000 g;5;0,000;649,00;0,000;0,000;4008167653332
1082268;DALLCREORO;Crema d'Oro zrnkov·, 1000 g;4;0,000;419,00;0,000;0,000;4008167152729
1106865;CN CLASSIC 250G;Carte Noire Classic 250g mlet· k·va;3;0,000;149,00;0,000;0,000;3117341654032
1110059;CARTEZRNO250;Carte Noire zrno 250g;1;0,000;149,00;0,000;0,000;3117341654018
1110058;CARTEESP250;Carte Noire espresso 250g;3;0,000;149,00;0,000;0,000;7622300002404
1111103;CAPSBLENDLUNGO;Capsletto Blend Lungo, kapslov· k·va;15;0,000;79,00;0,000;0,000;8594172540218
1111102;CAPSBLENDESPRESSO;Capsletto Blend Espresso, kapslov· k·va;15;0,000;79,00;0,000;0,000;8594172540201
1082262;CAFIP0009;Grande Gusto;2;0,000;89,00;0,000;0,000;5060294050612
1082261;CAFIP0008;Intenso;4;0,000;89,00;0,000;0,000;5060294050537
1082260;CAFIP0007;Indiano;3;0,000;89,00;0,000;0,000;5060294050544
1082259;CAFIP0006;Forza Roma;3;0,000;89,00;0,000;0,000;5060294050001
1082258;CAFIP0005;Milano;4;0,000;89,00;0,000;0,000;5060294050032
1082257;CAFIP0004;Aromatico;4;0,000;89,00;0,000;0,000;5060294050049
1082256;CAFIP0003;Italiano;4;0,000;89,00;0,000;0,000;5060294050582
1082255;CAFIP0002;Lungo;3;0,000;89,00;0,000;0,000;5060294050599
1082254;CAFIP0001;Decaffeinato;4;0,000;89,00;0,000;0,000;5060294050056
1090583;ALPHACLASSICAZR;SIGNATURA ALPHA Classica, zrnkova kava;3;0,000;589,00;0,000;0,000;8588004484092
1008715;MKM6003;mlynek na kavu;0,000;0,000;399,00;0,000;0,000;4242002068244
1082329;LODOSRONDO;RuËnÌ k·voml˝nek Lodos Rondo 12 tmav˝;2;0,000;749,00;0,000;0,000;8590280053152
1082328;LODOS1932;RuËnÌ k·voml˝nek Lodos tmav˝;3;0,000;919,00;0,000;0,000;8590280012517
1042332;KG89;kamenn˝ ml˝nek na k·vu;1;0,000;1289,00;0,000;0,000;8004399324558
1042527;KG49;ELECTRONIC COFFEE GRINDER;2;0,000;1149,00;0,000;0,000;8004399324503
1082689;KG40;COFFEE GRINDER;1;1;749,00;0,000;0,000;8004399323544
1009353;GVX242;mlynek na kavu;2;0,000;1799,00;0,000;1,000;3045388132308
1105368;CA6903/00;Philips vodnÌ filtr;4;0,000;449,00;0,000;0,000;8710103733805
1031023;XL2000;XL2000, peniË mlieka;2;0,000;2899,00;0,000;0,000;10942207979
1082348;NVKX2097XXX0;OdstraÚovaË vodnÌho kamene 15g;6;0,000;19,00;0,000;0,000;8594039820972
1058214;MILKFROTHER;napenovac mleka;0,000;0,000;2490,00;0,000;0,000;7610917720330
1057586;MF8010;pÏniË mlÈka;2;1;3790,00;0,000;0,000;8590669103348
1009387;KRUXS3001;XS 3000, cistiace tablety;2;0,000;299,00;0,000;0,000;10942122968
1009379;KRUF08801;Aquafilter F 088, filter na vodu F;8;0,000;499,00;0,000;0,000;10942120247
1020029;JURA63801;Cappuccino ËistiË;2;0,000;259,00;0,000;0,000;7610917638017
1020027;JURA61848;OdvapÚovacÌ tablety;4;0,000;369,00;0,000;0,000;7610917618484
1020026;JURA60209;Filtr Claris White;2;0,000;399,00;0,000;0,000;7610917602094
1030357;HAMA111074;Stojan na 32 kapslÌ Dolce Gusto;2;0,000;899,00;0,000;0,000;4047443047663
1056632;HAMA111070;Stojan Rondello pro 48 ks kapslÌ Tassimo;4;0,000;949,00;0,000;0,000;4047443044129
1002938;HAMA110732;OdstraÚovaË vodnÌho kamene, 500ml;5;0,000;279,00;0,000;0,000;4047443004659
1038364;GLASSLATTE;LATTE MACCHIATO skleniËky;4;0,000;499,00;0,000;0,000;8004399324794
1036131;GLASSESPRESSO;ESPRESSO skleniËky;4;0,000;299,00;0,000;1,000;8004399324787
1035908;GLASSCAPPUCCI;CAPPUCCINO skleniËky;3;0,000;329,00;0,000;0,000;8004399324893
1066198;GC00200;Zasobnik proti vodnimu kameni;3;0,000;399,00;0,000;0,000;8710103645139
1106702;FILTR CLARIS SMART;JURA Filtr Claris SMART;1;0,000;399,00;0,000;0,000;7610917717934
1009378;F0540010;Odv·pÚovacÌ p¯Ìpravek pro espresa;1;0,000;289,00;0,000;0,000;10942206781
1096513;EMFIW;pÏniË mlÈka;1;0,000;2990,00;0,000;0,000;8004399329522
1096510;EMFICP;pÏniË mlÈka;2;0,000;2990,00;0,000;0,000;8004399329539
1096511;EMFIBZ;pÏniË mlÈka;1;1;2990,00;0,000;0,000;8004399329508
1096512;EMFIBK;pÏniË mlÈka;1;1;2990,00;0,000;0,000;8004399329515
1082302;ECF6;ECF6 OdvapÚovacÌ tablety, 4 ks;3;0,000;399,00;0,000;0,000;7319599014521
1052211;DLSC500;Ekologick˝ odvapÚovacÌ prost¯edek, 500 m;24;0,000;299,00;0,000;0,000;8004399329492
1061831;DLSC002;VodnÌ filtr pro k·vovary;30;0,000;289,00;0,000;0,000;8004399327252
1053382;DECC500;Vaccum coffee canister 1,5 l;2;0,000;999,00;0,000;0,000;8004399325791
1082264;CFP4;FILTR KAVOVY (1X4) 100ks;6;0,000;89,00;0,000;0,000;3023372033145
1085318;CA670599;CA6705/99, »istiaci prÌpravok pre;0,000;0,000;199,00;0,000;0,000;8710103563341
1051062;CA670499;tablety pro cisteni;4;0,000;169,00;0,000;0,000;8710103563334
1051061;CA670200;CA6702/00, vodnÌ filtr BRITA;0,000;0,000;349,00;0,000;0,000;8710103563365
1052204;CA670098;roztok proti vodnimu kameni;1;0,000;199,00;0,000;0,000;8710103591900
1096569;ZJG111CL;varn· konvice;0,000;0,000;1690,00;0,000;0,000;5011423179063
1077303;VK3217W;VK-3217 W, R˝chlovarn· kanvice;5;1;549,00;0,000;0,000;8586006928842
1105407;VK3217S;VK3217S Rychlovarn· konvice Orava;-1;1;699,00;0,000;0,000;8586006928859
1105406;VK3217R;VK3217R Rychlovarn· konvice Orava;1;1;699,00;0,000;0,000;8586006929252
1107003;TWK8613P;BOSCH, TWK8613P, R˝chlovarn· kanvica;0,000;0,000;1749,00;0,000;0,000;4242002824598
1107002;TWK6303;BOSCH, TWK6303, R˝chlovarn· kanvica;0,000;0,000;1299,00;0,000;0,000;4242002718354
1107001;TWK60088;BOSCH, TWK60088, R˝chlovarn· kanvica;0,000;0,000;829,00;0,000;0,000;4242002652443
1032053;TWK6003V;rychlovarn· konvice;0,000;1;749,00;0,000;0,000;4242002480787
1021871;TWK6001;rychlovarn· konvice;4;1;1039,00;0,000;0,000;4242002370064
1107000;TWK3A014;BOSCH, TWK3A014, R˝chlovarn· kanvica;0,000;0,000;659,00;0,000;0,000;4242002717586
